gen100/case_14	centrolign	200	1917928	0.855988	1643485	0.733502	75297	0.0336057	0.856907	0.956192
gen100/case_14	unialigner	200	1917928	0.855988	1710260	0.763304	107631	0.0480367	0.891723	0.940793
gen100/case_14	rama	200	1917928	0.855988	1792048	0.799807	103063	0.0459979	0.934367	0.945616
gen100/case_20	centrolign	200	2043488	0.8147	1675428	0.667962	85784	0.0342005	0.819886	0.951293
gen100/case_20	unialigner	200	2043488	0.8147	1717555	0.684757	170350	0.0679154	0.840502	0.909768
gen100/case_20	rama	200	2043488	0.8147	1874895	0.747486	96394	0.0384305	0.917497	0.951101
gen100/case_26	centrolign	200	446002	0.351452	414444	0.326585	82573	0.0650681	0.929242	0.833863
gen100/case_26	unialigner	200	446002	0.351452	369578	0.29123	77838	0.0613369	0.828647	0.826028
gen100/case_26	rama	200	446002	0.351452	373120	0.294021	88798	0.0699734	0.836588	0.807762
gen100/case_2	centrolign	200	701875	0.459087	604239	0.395224	108836	0.0711881	0.860893	0.847371
gen100/case_2	unialigner	200	701875	0.459087	603747	0.394902	103634	0.0677855	0.860192	0.853496
gen100/case_2	rama	200	701875	0.459087	603629	0.394825	120112	0.0785636	0.860024	0.83404
gen100/case_32	centrolign	200	2144343	0.894579	1698832	0.70872	129246	0.053919	0.792239	0.9293
gen100/case_32	unialigner	200	2144343	0.894579	1880665	0.784577	174184	0.0726662	0.877036	0.915233
gen100/case_32	rama	200	2144343	0.894579	1946113	0.811881	161266	0.0672771	0.907557	0.923476
gen100/case_38	centrolign	200	482310	0.316854	453554	0.297962	46863	0.0307867	0.940379	0.906352
gen100/case_38	unialigner	200	482310	0.316854	414536	0.27233	78218	0.0513853	0.85948	0.841264
gen100/case_38	rama	200	482310	0.316854	430892	0.283075	82739	0.0543554	0.893392	0.838914
gen100/case_44	centrolign	200	1149016	0.695976	941560	0.570317	117790	0.0713472	0.819449	0.888809
gen100/case_44	unialigner	200	1149016	0.695976	921095	0.557921	154033	0.0933001	0.801638	0.856731
gen100/case_44	rama	200	1149016	0.695976	1046598	0.63394	115221	0.0697911	0.910865	0.900827
gen100/case_50	centrolign	200	2259303	0.854104	1970277	0.744841	115004	0.043476	0.872073	0.94485
gen100/case_50	unialigner	200	2259303	0.854104	1784162	0.674482	174098	0.0658158	0.789696	0.911096
gen100/case_50	rama	200	2259303	0.854104	1999066	0.755724	139893	0.052885	0.884815	0.934598
gen100/case_56	centrolign	200	944352	0.590477	778849	0.486992	89998	0.0562732	0.824744	0.896417
gen100/case_56	unialigner	200	944352	0.590477	739659	0.462488	148079	0.0925896	0.783245	0.833195
gen100/case_56	rama	200	944352	0.590477	836065	0.522768	127807	0.0799141	0.885332	0.867403
gen100/case_8	centrolign	200	2100020	0.888419	1821429	0.77056	81026	0.0342783	0.867339	0.95741
