case_10	114.0	2139149	0.878589	2106951	0.865365	39342	0.0161585	0.984948	0.98167
case_10	18.0	2357708	0.975864	2356508	0.975367	1821	0.000753718	0.999491	0.999228
case_10	166.0	2022003	0.830174	1967168	0.807661	50615	0.020781	0.972881	0.974916
case_10	792.0	1204674	0.423015	896547	0.314818	367499	0.129045	0.744224	0.709268
case_10	166.0	2003790	0.824474	1944930	0.800255	59702	0.0245648	0.970626	0.970218
case_10	166.0	2062143	0.843223	2013987	0.823531	49422	0.020209	0.976648	0.976048
case_10	0.0	2429504	1.0	2429504	1.0	0	0.0	1.0	1.0
case_10	108.0	2184661	0.894316	2164156	0.885922	46097	0.0188703	0.990614	0.979144
case_10	166.0	2003790	0.824474	1944930	0.800255	59702	0.0245648	0.970626	0.970218
case_10	166.0	2055404	0.843251	2004413	0.822331	42028	0.0172424	0.975192	0.979463
case_10	792.0	1192290	0.420231	899526	0.317044	350368	0.12349	0.754452	0.719682
case_10	34.0	2310316	0.949533	2306802	0.948089	9008	0.00370226	0.998479	0.99611
case_10	166.0	2034086	0.836307	1978545	0.813471	52924	0.0217595	0.972695	0.973948
case_10	792.0	1180697	0.416415	891032	0.314254	365601	0.128942	0.754666	0.709063
case_10	166.0	2034086	0.836307	1978545	0.813471	52924	0.0217595	0.972695	0.973948
case_10	18.0	2357708	0.975864	2356508	0.975367	1821	0.000753718	0.999491	0.999228
case_10	114.0	2142362	0.884808	2112897	0.872639	35489	0.0146572	0.986246	0.983481
case_10	114.0	2139149	0.878589	2106951	0.865365	39342	0.0161585	0.984948	0.98167
case_10	166.0	2029600	0.83054	1975664	0.808469	55922	0.022884	0.973425	0.972474
case_10	108.0	2181851	0.898123	2163117	0.890411	40614	0.0167181	0.991414	0.98157
case_10	108.0	2184661	0.894316	2164156	0.885922	46097	0.0188703	0.990614	0.979144
case_10	114.0	2176682	0.889139	2150131	0.878293	26866	0.0109743	0.987802	0.987659
case_10	792.0	1207695	0.426069	906350	0.319756	372893	0.131555	0.750479	0.708505
case_10	166.0	2030874	0.83964	1979080	0.818226	48592	0.0200898	0.974497	0.976036
case_10	792.0	1207756	0.428127	912253	0.323377	371697	0.13176	0.755329	0.710505
case_10	792.0	1217155	0.428613	902410	0.317777	367294	0.12934	0.741409	0.710725
case_10	166.0	1996842	0.826198	1941414	0.803265	55371	0.0229099	0.972242	0.97227
