case_10	194.0	1824746	0.785341	1763843	0.75913	68950	0.029675	0.966624	0.96238
case_10	194.0	1834915	0.785817	1771636	0.758717	69445	0.0297404	0.965514	0.96228
case_10	194.0	1834915	0.785817	1771636	0.758717	69445	0.0297404	0.965514	0.96228
case_10	423.0	1413343	0.582333	1284556	0.52927	277309	0.114258	0.908878	0.82245
case_10	113.0	2032316	0.86246	2006699	0.851588	35613	0.0151132	0.987395	0.982562
case_10	61.0	2201982	0.918406	2193355	0.914808	23528	0.00981309	0.996082	0.989387
case_10	6.0	2382320	0.989846	2381974	0.989702	346	0.000143762	0.999855	0.999855
case_10	424.0	1455954	0.598868	1308173	0.538082	268262	0.110342	0.898499	0.82983
case_10	424.0	1394047	0.576555	1250728	0.517281	271828	0.112424	0.897192	0.821466
case_10	195.0	1913463	0.797486	1857513	0.774168	68796	0.0286726	0.97076	0.964286
case_10	423.0	1388968	0.5826	1261108	0.528969	257906	0.108178	0.907946	0.830215
case_10	195.0	1927115	0.799334	1870070	0.775672	68825	0.0285474	0.970399	0.964503
case_10	195.0	1927115	0.799334	1870070	0.775672	68825	0.0285474	0.970399	0.964503
case_10	423.0	1390668	0.590438	1249058	0.530314	264755	0.112407	0.898171	0.825107
case_10	106.0	1957427	0.85831	1943394	0.852157	33295	0.0145995	0.992831	0.983156
case_10	194.0	1837765	0.777459	1784399	0.754883	64354	0.0272247	0.970961	0.965191
case_10	195.0	1797978	0.776878	1742569	0.752937	66286	0.0286412	0.969183	0.963355
case_10	113.0	2027440	0.871024	1998625	0.858645	36573	0.0157124	0.985787	0.98203
case_10	196.0	1887468	0.789662	1828880	0.765151	64915	0.0271586	0.968959	0.965722
case_10	423.0	1419563	0.58213	1289834	0.528931	276713	0.113474	0.908613	0.823361
case_10	423.0	1419563	0.58213	1289834	0.528931	276713	0.113474	0.908613	0.823361
case_10	6.0	2382320	0.989846	2381974	0.989702	346	0.000143762	0.999855	0.999855
case_10	194.0	1837765	0.777459	1784399	0.754883	64354	0.0272247	0.970961	0.965191
case_10	194.0	1827288	0.776817	1775287	0.75471	62883	0.0267328	0.971542	0.96579
case_10	0.0	2418293	1.0	2418293	1.0	0	0.0	1.0	1.0
case_10	61.0	2201982	0.918406	2193355	0.914808	23528	0.00981309	0.996082	0.989387
case_10	195.0	1804898	0.770293	1757038	0.749868	56721	0.0242074	0.973483	0.968727
case_10	61.0	2195870	0.920284	2189253	0.917511	23555	0.00987184	0.996987	0.989355
case_11	65.0	2173694	0.917579	2164677	0.913773	12798	0.00540241	0.995852	0.994123
case_11	425.0	1391930	0.600858	1247627	0.538566	254365	0.109802	0.896329	0.830648
case_11	425.0	1391930	0.600704	1247626	0.538428	254194	0.1097	0.896328	0.830743
case_11	100.0	2008574	0.885556	1998056	0.880919	25161	0.0110932	0.994763	0.987564
case_11	424.0	1413295	0.600206	1262432	0.536137	258556	0.109805	0.893254	0.830008
case_11	12.0	2302646	0.987292	2302227	0.987112	419	0.000179652	0.999818	0.999818
case_11	2.0	2330659	0.99967	2330655	0.999668	4	1.71569e-06	0.999998	0.999998
case_11	65.0	2177159	0.91871	2167561	0.91466	13247	0.00558992	0.995592	0.993926
case_11	104.0	2094008	0.90871	2076885	0.901279	22545	0.00978356	0.991823	0.989261
case_11	425.0	1397908	0.603771	1246591	0.538416	255847	0.110503	0.891755	0.829712
case_11	425.0	1397908	0.603616	1246590	0.538277	255676	0.110401	0.891754	0.829806
case_11	100.0	2024200	0.892948	2009741	0.88657	25403	0.0112062	0.992857	0.987518
case_11	104.0	2079332	0.901841	2061932	0.894294	21458	0.00930669	0.991632	0.9897
case_11	425.0	1323814	0.579856	1193449	0.522753	251082	0.109979	0.901523	0.826184
case_11	425.0	1395836	0.602321	1256019	0.541988	253422	0.109355	0.899833	0.832109
case_11	42.0	2230241	0.969235	2227374	0.967989	5960	0.00259014	0.998714	0.997331
case_11	425.0	1403803	0.606093	1256972	0.542699	255084	0.110133	0.895405	0.8313
case_11	104.0	1998415	0.87978	1976992	0.870349	17249	0.00759368	0.98928	0.991351
case_11	425.0	1323814	0.580006	1193450	0.52289	251253	0.110082	0.901524	0.826087
case_11	424.0	1407722	0.596992	1246058	0.528433	255810	0.108485	0.885159	0.829672
case_11	424.0	1344997	0.57961	1212033	0.52231	250955	0.108146	0.901142	0.828464
case_11	424.0	1416385	0.601845	1260469	0.535594	261625	0.111169	0.88992	0.828115
case_11	425.0	1384080	0.596455	1229079	0.529659	253665	0.109314	0.888012	0.828922
case_11	65.0	2175052	0.917922	2166037	0.914118	12796	0.00540021	0.995855	0.994127
case_11	425.0	1332133	0.583432	1205455	0.527951	250304	0.109625	0.904906	0.828059
case_11	425.0	1391398	0.599541	1239532	0.534103	252748	0.108907	0.890854	0.83063
case_11	12.0	2301288	0.986961	2300867	0.986781	421	0.000180556	0.999817	0.999817
case_11	425.0	1384080	0.596608	1229080	0.529795	253836	0.109416	0.888012	0.828826
case_12	110.0	2319696	0.878845	2294529	0.869311	40772	0.015447	0.989151	0.982541
case_12	139.0	2188580	0.832336	2150101	0.817702	47409	0.01803	0.982418	0.978426
case_12	139.0	2198864	0.835929	2153048	0.818511	44857	0.017053	0.979164	0.979591
case_12	139.0	2225697	0.826433	2181546	0.810039	49119	0.0182386	0.980163	0.97798
case_12	110.0	2332937	0.870845	2305217	0.860498	42668	0.0159272	0.988118	0.981827
case_12	456.0	1589907	0.603234	1380005	0.523594	262087	0.0994397	0.867978	0.840394
case_12	22.0	2577935	0.974775	2573756	0.973195	2280	0.000862119	0.998379	0.999115
case_12	139.0	2227333	0.838266	2183069	0.821607	46822	0.0176217	0.980127	0.979003
case_12	52.0	2472972	0.941478	2463020	0.937689	20197	0.00768914	0.995976	0.991867
case_12	139.0	2210758	0.83309	2169999	0.817731	46693	0.0175955	0.981563	0.978936
case_12	139.0	2234405	0.828931	2190778	0.812746	52757	0.0195721	0.980475	0.976485
case_12	457.0	1571293	0.599948	1372313	0.523974	260047	0.0992907	0.873365	0.840693
case_12	139.0	2180027	0.829837	2141442	0.815149	45923	0.0174808	0.982301	0.979005
case_12	456.0	1586619	0.602533	1379792	0.523988	257224	0.0976831	0.869643	0.84287
case_12	139.0	2222061	0.840327	2170116	0.820683	50873	0.0192389	0.976623	0.977094
case_12	110.0	2349341	0.872462	2313920	0.859308	49157	0.0182552	0.984923	0.979198
case_12	139.0	2244010	0.832186	2195046	0.814028	49718	0.0184378	0.97818	0.977852
case_12	6.0	2614419	0.988944	2614052	0.988806	367	0.000138823	0.99986	0.99986
case_12	50.0	2560413	0.946352	2555521	0.944543	10334	0.00381954	0.998089	0.995972
case_12	139.0	2207274	0.835051	2163458	0.818475	54080	0.0204594	0.980149	0.975613
case_12	139.0	2221660	0.836446	2182232	0.821601	49914	0.0187924	0.982253	0.977639
case_12	22.0	2586397	0.977092	2582934	0.975784	2257	0.000852652	0.998661	0.999127
case_12	456.0	1592936	0.604154	1386324	0.525793	256965	0.0974594	0.870295	0.843628
case_12	457.0	1586088	0.602415	1389027	0.527569	247305	0.0939293	0.875757	0.848866
case_12	457.0	1599700	0.595763	1383279	0.515163	268283	0.0999144	0.864712	0.837558
case_12	139.0	2197488	0.832101	2153268	0.815356	54875	0.020779	0.979877	0.975149
case_12	457.0	1595775	0.603164	1387451	0.524422	270751	0.102337	0.869453	0.83672
case_12	110.0	2338475	0.88134	2305256	0.86882	47146	0.0177687	0.985795	0.979958
case_13	348.0	1769310	0.677886	1548080	0.593125	154646	0.0592505	0.874963	0.909177
case_13	247.0	1961145	0.740933	1844943	0.697031	137233	0.0518475	0.940748	0.930766
case_13	31.0	2309126	0.908808	2304732	0.907078	5234	0.00205996	0.998097	0.997734
case_13	146.0	2294259	0.819798	2241822	0.801061	63519	0.022697	0.977144	0.972447
case_13	348.0	1791045	0.656723	1563512	0.573294	161973	0.0593907	0.872961	0.906129
case_13	349.0	1792052	0.692873	1576816	0.609655	156415	0.0604758	0.879894	0.909755
case_13	146.0	2288865	0.820286	2238426	0.802209	63052	0.0225966	0.977963	0.972604
case_13	24.0	2803996	0.962533	2798320	0.960585	9944	0.0034135	0.997976	0.996459
case_13	247.0	1975920	0.71486	1874398	0.678131	125145	0.0452757	0.94862	0.937413
case_13	68.0	2428364	0.858187	2406237	0.850367	26404	0.00933121	0.990888	0.989146
case_13	348.0	1780008	0.681298	1553960	0.594779	152961	0.0585459	0.873007	0.910388
case_13	68.0	2442691	0.860743	2423159	0.853861	20212	0.0071222	0.992004	0.991728
case_13	247.0	1973804	0.744975	1861498	0.702587	134162	0.0506369	0.943102	0.932773
case_13	31.0	2315641	0.910429	2313190	0.909465	3415	0.00134266	0.998942	0.998526
case_13	248.0	1773796	0.70467	1700252	0.675454	121104	0.0481106	0.958539	0.933509
case_13	146.0	2276599	0.814253	2220016	0.794015	65978	0.0235978	0.975146	0.971138
case_13	247.0	1992909	0.718863	1888024	0.68103	128593	0.0463849	0.947371	0.936233
case_13	147.0	2051876	0.771952	2017828	0.759142	47317	0.0178015	0.983406	0.977088
case_13	16.0	2633027	0.985001	2631573	0.984457	3241	0.00121244	0.999448	0.99877
case_13	147.0	1893548	0.733143	1845244	0.714441	47851	0.0185269	0.97449	0.974723
case_13	349.0	1590710	0.641317	1483146	0.597951	148975	0.0600614	0.93238	0.908723
case_13	147.0	2062402	0.773514	2027571	0.76045	49332	0.0185022	0.983111	0.976247
case_13	348.0	1807365	0.660711	1577295	0.576605	161264	0.0589526	0.872704	0.907243
case_13	146.0	2271441	0.81481	2217273	0.795378	65228	0.0233985	0.976153	0.971423
case_13	247.0	1816760	0.675675	1700835	0.632561	128085	0.0476363	0.936191	0.929967
case_13	146.0	2096519	0.772927	2023423	0.745979	65274	0.0240647	0.965135	0.968749
case_13	146.0	2110620	0.777372	2040990	0.751726	62824	0.023139	0.96701	0.970138
case_13	348.0	1670741	0.629996	1455566	0.548858	155700	0.0587107	0.87121	0.903368
case_14	10.0	2762492	0.98317	2761652	0.982871	840	0.000298956	0.999696	0.999696
case_14	670.0	1287174	0.49453	998118	0.383476	421215	0.16183	0.775434	0.70323
