case_10	142.0	2096710	0.830813	2053531	0.813703	56555	0.0224097	0.979406	0.973198
case_10	271.0	1976263	0.741998	1800794	0.676117	125277	0.0470359	0.911212	0.934957
case_10	18.0	2492932	0.976188	2489717	0.974929	3215	0.00125894	0.99871	0.99871
case_10	142.0	2130888	0.83882	2097349	0.825618	52013	0.0204748	0.984261	0.975801
case_10	260.0	1892245	0.718669	1740792	0.661148	163986	0.0622814	0.919961	0.913908
case_10	49.0	2367544	0.93579	2346313	0.927398	14176	0.00560317	0.991032	0.993994
case_10	142.0	2131492	0.83757	2095641	0.823482	53560	0.0210464	0.98318	0.975079
case_10	30.0	2454134	0.962697	2450728	0.961361	4840	0.00189861	0.998612	0.998029
case_10	260.0	1860786	0.712579	1725147	0.660637	157843	0.0604452	0.927107	0.916174
case_10	142.0	2101021	0.831034	2053795	0.812355	57681	0.0228151	0.977522	0.972682
case_10	271.0	1926724	0.701501	1672878	0.609078	156839	0.0571035	0.86825	0.914282
case_10	260.0	1889566	0.719015	1751354	0.666423	159542	0.0607087	0.926855	0.916509
case_10	271.0	1967889	0.740108	1794144	0.674764	126960	0.0477487	0.91171	0.933913
case_10	260.0	1894661	0.718523	1736942	0.658711	167064	0.0633567	0.916756	0.912257
case_10	49.0	2400171	0.942482	2393919	0.940027	10249	0.00402451	0.997395	0.995737
case_10	142.0	2140256	0.839728	2102510	0.824918	55841	0.0219092	0.982364	0.974128
case_10	28.0	2430033	0.963073	2425248	0.961177	6576	0.00260621	0.998031	0.997296
case_10	30.0	2447748	0.961662	2445014	0.960588	2676	0.00105134	0.998883	0.998907
case_10	142.0	2108233	0.832604	2059505	0.81336	59965	0.023682	0.976887	0.971708
case_10	141.0	2128231	0.834064	2088600	0.818532	50594	0.019828	0.981378	0.976349
case_10	260.0	1887379	0.718052	1741225	0.662448	162992	0.0620102	0.922562	0.914405
case_10	271.0	1932485	0.726924	1762316	0.662913	125088	0.0470531	0.911943	0.933725
case_10	259.0	1881228	0.713998	1741106	0.660816	160765	0.0610165	0.925516	0.91547
case_10	270.0	1935587	0.726237	1769520	0.663928	117144	0.0439527	0.914203	0.937909
case_10	271.0	1903097	0.720382	1730261	0.654958	119277	0.0451501	0.909182	0.93551
