case_10	642.0	1237888	0.404921	1009070	0.330073	370344	0.121142	0.815155	0.731521
case_10	378.0	1530884	0.622479	1413872	0.5749	243918	0.0991804	0.923566	0.852866
case_10	642.0	1216159	0.399375	999780	0.328318	362643	0.119089	0.82208	0.733825
case_10	17.0	2394843	0.972362	2392356	0.971352	2315	0.000939944	0.998962	0.999033
case_10	43.0	2378431	0.949225	2374654	0.947718	4171	0.00166463	0.998412	0.998247
case_10	641.0	1250511	0.408026	1027510	0.335264	378268	0.123424	0.821672	0.730919
case_10	378.0	1565799	0.625799	1453374	0.580867	250859	0.10026	0.9282	0.852802
case_10	43.0	2385909	0.950999	2383441	0.950015	3856	0.00153696	0.998966	0.998385
case_10	377.0	1563274	0.633238	1445296	0.585449	257218	0.104192	0.924531	0.848919
case_10	12.0	2408730	0.983529	2408088	0.983267	642	0.00026214	0.999733	0.999733
case_10	377.0	1546024	0.62668	1430667	0.57992	243361	0.0986462	0.925385	0.854625
case_10	378.0	1584360	0.632791	1468958	0.586699	266119	0.106287	0.927162	0.846624
case_10	34.0	2323183	0.949253	2317327	0.94686	4710	0.00192451	0.997479	0.997972
case_10	377.0	1566970	0.633916	1450385	0.586752	258075	0.104404	0.925598	0.848943
case_10	44.0	2351918	0.941527	2349605	0.940601	5108	0.00204485	0.999017	0.997831
case_10	14.0	2436272	0.984839	2435157	0.984389	1115	0.000450728	0.999542	0.999542
case_10	377.0	1546602	0.630199	1436423	0.585304	253733	0.103389	0.928761	0.849876
case_10	378.0	1528520	0.6256	1412889	0.578274	251737	0.103032	0.924351	0.848773
case_10	377.0	1550753	0.627785	1438629	0.582394	246558	0.099813	0.927697	0.853691
case_10	34.0	2344659	0.951134	2339307	0.948963	4585	0.00185995	0.997717	0.998044
case_10	17.0	2400609	0.973442	2399581	0.973025	1860	0.000754226	0.999572	0.999225
case_10	642.0	1221895	0.399155	1000148	0.326717	366198	0.119625	0.818522	0.731987
case_10	641.0	1249209	0.407177	1026833	0.334694	380508	0.124026	0.821987	0.729626
case_10	377.0	1543144	0.629609	1431177	0.583926	252876	0.103174	0.927442	0.849841
case_10	642.0	1276919	0.411929	1040673	0.335717	386479	0.124677	0.814987	0.729196
case_10	378.0	1564279	0.629228	1453967	0.584856	261155	0.105049	0.929481	0.847734
case_10	378.0	1547288	0.628717	1426042	0.579451	255919	0.103989	0.92164	0.847845
case_10	642.0	1227686	0.400826	1006509	0.328614	371684	0.121351	0.819842	0.730311
case_11	328.0	1730647	0.668131	1610918	0.621908	210179	0.0811413	0.930818	0.884587
case_11	368.0	1662805	0.662062	1476494	0.587881	243083	0.0967859	0.887954	0.858638
case_11	60.0	2227811	0.925484	2221004	0.922657	9862	0.0040969	0.996945	0.995579
case_11	4.0	2833026	0.994478	2832785	0.994394	240	8.42473e-05	0.999915	0.999915
case_11	328.0	1742492	0.666545	1628267	0.622851	208695	0.0798308	0.934447	0.886391
case_11	10.0	2313341	0.989723	2312197	0.989233	1144	0.000489441	0.999505	0.999505
case_11	328.0	1730516	0.666651	1614921	0.62212	210829	0.0812182	0.933202	0.884525
case_11	328.0	1730568	0.666996	1611477	0.621096	209550	0.0807648	0.931184	0.884928
case_11	328.0	1742495	0.670888	1628990	0.627187	212701	0.0818932	0.934861	0.884508
case_11	368.0	1672001	0.670971	1477597	0.592957	231357	0.0928432	0.88373	0.864621
case_11	60.0	2229341	0.924473	2223409	0.922013	12002	0.00497704	0.997339	0.994631
case_11	368.0	1801526	0.656032	1642701	0.598195	243951	0.0888356	0.911839	0.870696
case_11	26.0	2275710	0.973015	2273693	0.972153	1578	0.000674698	0.999114	0.999306
case_11	368.0	1676405	0.672345	1484270	0.595286	228117	0.0914894	0.885389	0.866784
case_11	328.0	1731568	0.66816	1614362	0.622934	211508	0.0816146	0.932312	0.88416
case_11	368.0	1802377	0.656644	1638651	0.596995	242392	0.0883085	0.909161	0.87114
case_11	26.0	2276341	0.971503	2274892	0.970885	1544	0.000658953	0.999363	0.999322
case_11	328.0	1744575	0.667019	1630727	0.623491	210034	0.0803042	0.934742	0.885898
case_11	78.0	2124141	0.89901	2110975	0.893438	12956	0.00548343	0.993802	0.9939
case_11	78.0	2111680	0.895916	2100116	0.89101	10017	0.00424988	0.994524	0.995253
case_11	60.0	2237631	0.927349	2232375	0.925171	10056	0.00416754	0.997651	0.995516
case_11	328.0	1800436	0.67574	1677823	0.629721	218117	0.0818637	0.931898	0.884956
case_11	328.0	1741574	0.67086	1625546	0.626166	211372	0.0814212	0.933378	0.884931
case_11	78.0	2114828	0.895622	2104141	0.891096	10547	0.00446662	0.994947	0.995013
case_11	368.0	1731939	0.676081	1533010	0.598427	252709	0.0986477	0.885141	0.858483
case_11	368.0	1671827	0.672058	1476049	0.593358	228264	0.0917599	0.882896	0.866067
case_11	78.0	2208508	0.908434	2197924	0.90408	17588	0.00723454	0.995208	0.992061
case_11	328.0	1804876	0.677085	1684387	0.631884	220079	0.0825609	0.933243	0.884441
case_12	336.0	1868606	0.664975	1643288	0.584792	164722	0.0586191	0.879419	0.908893
case_12	62.0	2619272	0.908579	2607158	0.904377	9234	0.00320311	0.995375	0.996471
case_12	337.0	1889229	0.667123	1667406	0.588793	171734	0.0606425	0.882585	0.906623
case_12	87.0	2693099	0.84595	2655966	0.834286	38372	0.0120533	0.986212	0.985758
case_12	19.0	2727427	0.951126	2724042	0.949946	2663	0.000928659	0.998759	0.999023
case_12	130.0	2314080	0.858463	2291121	0.849945	74653	0.0276943	0.990079	0.968445
case_12	337.0	1868807	0.608912	1618768	0.527442	181224	0.0590481	0.866204	0.89932
case_12	336.0	1840155	0.654697	1606585	0.571597	171160	0.0608959	0.87307	0.903721
case_12	88.0	2698869	0.843722	2661453	0.832025	43086	0.0134696	0.986136	0.984069
case_12	337.0	1735126	0.630534	1508927	0.548335	158771	0.0576964	0.869635	0.904796
case_12	4.0	2799497	0.996718	2798826	0.996479	671	0.000238899	0.99976	0.99976
case_12	337.0	1861000	0.657002	1629771	0.575369	177645	0.0627153	0.87575	0.901713
case_12	61.0	2773139	0.941006	2765282	0.93834	12974	0.00440245	0.997167	0.99533
case_12	337.0	1886217	0.667621	1666113	0.589715	174423	0.0617365	0.883309	0.905232
case_12	62.0	2635617	0.912154	2626201	0.908895	9052	0.00313278	0.996427	0.996565
case_12	337.0	1895080	0.617605	1651899	0.538352	181100	0.0590203	0.871678	0.9012
case_12	337.0	1853235	0.655794	1626102	0.57542	178773	0.0632614	0.87744	0.90095
case_12	88.0	2558485	0.81846	2524474	0.80758	33365	0.0106735	0.986707	0.986956
case_12	337.0	1751536	0.636346	1535548	0.557876	152457	0.0553888	0.876687	0.909682
case_12	62.0	2634611	0.91222	2624597	0.908753	9596	0.00332256	0.996199	0.996357
case_12	14.0	2910614	0.982573	2909127	0.982071	2163	0.000730191	0.999489	0.999257
case_12	61.0	2759260	0.938406	2748790	0.934845	13521	0.0045984	0.996206	0.995105
case_12	88.0	2556268	0.818095	2522693	0.807349	35062	0.0112211	0.986866	0.986292
case_12	337.0	1739025	0.63165	1511051	0.548845	158218	0.057468	0.868907	0.905217
case_12	337.0	1747503	0.635184	1532440	0.557013	153002	0.0556133	0.876931	0.909221
