gen100/case_14	centrolign	200	2306761	0.581802	1740849	0.43907	323555	0.0816058	0.754672	0.84327
gen100/case_14	unialigner	200	2306761	0.581802	1934001	0.487786	527126	0.13295	0.838405	0.785819
gen100/case_14	rama	200	2306761	0.581802	1999293	0.504254	561243	0.141555	0.86671	0.78081
gen100/case_20	centrolign	200	2412028	0.605211	1820885	0.456885	387214	0.0971573	0.754919	0.824639
gen100/case_20	unialigner	200	2412028	0.605211	1908056	0.478757	568534	0.142653	0.791059	0.770437
gen100/case_20	rama	200	2412028	0.605211	1986677	0.498484	618855	0.155279	0.823654	0.762484
gen100/case_26	centrolign	200	2144267	0.617004	1818807	0.523354	280176	0.0806195	0.848219	0.866518
gen100/case_26	unialigner	200	2144267	0.617004	1782417	0.512883	417755	0.120207	0.831248	0.810126
gen100/case_26	rama	200	2144267	0.617004	1836008	0.528304	444877	0.128012	0.85624	0.804954
gen100/case_2	centrolign	200	2252179	0.565713	1924019	0.483284	311492	0.078242	0.854292	0.860662
gen100/case_2	unialigner	200	2252179	0.565713	1792927	0.450356	515202	0.129411	0.796085	0.776788
gen100/case_2	rama	200	2252179	0.565713	1922542	0.482913	508108	0.127629	0.853636	0.790958
gen100/case_32	centrolign	200	2450615	0.531662	1954300	0.423986	418632	0.0908224	0.797473	0.82358
gen100/case_32	unialigner	200	2450615	0.531662	2008148	0.435668	537514	0.116614	0.819447	0.788851
gen100/case_32	rama	200	2450615	0.531662	2044069	0.443461	639581	0.138757	0.834105	0.761675
gen100/case_38	centrolign	200	2155453	0.460345	1843740	0.393771	372134	0.0794774	0.855384	0.83206
gen100/case_38	unialigner	200	2155453	0.460345	1830729	0.390993	490544	0.104767	0.849348	0.788675
gen100/case_38	rama	200	2155453	0.460345	1866904	0.398719	561935	0.120014	0.866131	0.76864
gen100/case_44	centrolign	200	2030842	0.574359	1665699	0.47109	380607	0.107643	0.820201	0.814003
gen100/case_44	unialigner	200	2030842	0.574359	1726128	0.488181	478709	0.135388	0.849957	0.782882
gen100/case_44	rama	200	2030842	0.574359	1769340	0.500402	510932	0.144501	0.871235	0.775934
gen100/case_50	centrolign	200	2288391	0.59123	1830743	0.472992	254870	0.0658484	0.800013	0.877796
gen100/case_50	unialigner	200	2288391	0.59123	1872415	0.483758	455912	0.11779	0.818223	0.804189
gen100/case_50	rama	200	2288391	0.59123	1969069	0.50873	481417	0.124379	0.86046	0.803542
gen100/case_56	centrolign	200	2388493	0.595926	1915424	0.477896	330771	0.0825269	0.801938	0.852742
gen100/case_56	unialigner	200	2388493	0.595926	1943241	0.484836	554061	0.138237	0.813585	0.778136
gen100/case_56	rama	200	2388493	0.595926	1998909	0.498725	553594	0.138121	0.836891	0.783117
gen100/case_8	centrolign	200	2244461	0.542484	1838428	0.444346	366345	0.0885453	0.819096	0.83384
gen100/case_8	unialigner	200	2244461	0.542484	1776785	0.429447	476378	0.11514	0.791631	0.788574
gen100/case_8	rama	200	2244461	0.542484	1871962	0.452452	509806	0.12322	0.834036	0.785955
gen150/case_15	centrolign	300	1687508	0.4867	1242789	0.358437	356363	0.10278	0.736464	0.777155
gen150/case_15	unialigner	300	1687508	0.4867	1339062	0.386203	497590	0.143512	0.793514	0.729078
gen150/case_15	rama	300	1687508	0.4867	1384520	0.399314	516365	0.148927	0.820452	0.728355
gen150/case_21	centrolign	300	2021922	0.511349	1441127	0.364464	449687	0.113727	0.712751	0.762173
gen150/case_21	unialigner	300	2021922	0.511349	1481954	0.37479	623384	0.157655	0.732943	0.703903
gen150/case_21	rama	300	2021922	0.511349	1641728	0.415197	662214	0.167475	0.811964	0.712573
gen150/case_27	centrolign	300	1986420	0.49982	1343287	0.337996	426530	0.107323	0.676235	0.758998
gen150/case_27	unialigner	300	1986420	0.49982	1484656	0.373567	644353	0.162131	0.747403	0.697346
gen150/case_27	rama	300	1986420	0.49982	1570457	0.395156	661541	0.166456	0.790597	0.70361
gen150/case_33	centrolign	300	1552862	0.474861	1086070	0.332117	336574	0.102923	0.699399	0.763417
gen150/case_33	unialigner	300	1552862	0.474861	1095101	0.334879	501185	0.153261	0.705215	0.686031
gen150/case_33	rama	300	1552862	0.474861	1135569	0.347254	628827	0.192294	0.731275	0.643602
gen150/case_39	centrolign	300	2025169	0.505553	1448643	0.361632	455969	0.113826	0.71532	0.760597
gen150/case_39	unialigner	300	2025169	0.505553	1541615	0.384841	668149	0.166793	0.761228	0.697638
gen150/case_39	rama	300	2025169	0.505553	1612047	0.402424	681565	0.170143	0.796006	0.702842
gen150/case_3	centrolign	300	1255022	0.102184	1119644	0.0911617	314447	0.0256023	0.892131	0.780734
gen150/case_3	unialigner	300	1255022	0.102184	NA	NA	NA	NA	NA	NA
gen150/case_3	rama	300	1255022	0.102184	1079870	0.0879233	403618	0.0328627	0.860439	0.727926
gen150/case_45	centrolign	300	1923563	0.502578	1324582	0.346079	376035	0.0982483	0.688609	0.778883
gen150/case_45	unialigner	300	1923563	0.502578	1425156	0.372357	647651	0.169215	0.740894	0.687549
gen150/case_45	rama	300	1923563	0.502578	1554096	0.406045	685974	0.179227	0.807926	0.693771
gen150/case_51	centrolign	300	1371832	0.369363	1037928	0.27946	299985	0.0807705	0.7566	0.775781
gen150/case_51	unialigner	300	1371832	0.369363	1006787	0.271076	459168	0.12363	0.7339	0.686779
gen150/case_51	rama	300	1371832	0.369363	1050531	0.282854	473498	0.127489	0.765787	0.689312
gen150/case_57	centrolign	300	1206680	0.334899	984837	0.273329	297340	0.082523	0.816154	0.768098
gen150/case_57	unialigner	300	1206680	0.334899	965100	0.267851	386001	0.10713	0.799798	0.714306
gen150/case_57	rama	300	1206680	0.334899	972579	0.269927	560221	0.155482	0.805996	0.634511
gen150/case_9	centrolign	300	1305122	0.407739	990933	0.309582	305162	0.0953371	0.759265	0.764553
gen150/case_9	unialigner	300	1305122	0.407739	941637	0.294181	404529	0.126381	0.721493	0.699495
gen150/case_9	rama	300	1305122	0.407739	966993	0.302103	417144	0.130322	0.740922	0.698625
gen200/case_10	centrolign	400	1574673	0.364021	1116619	0.258131	416706	0.0963309	0.709112	0.728234
gen200/case_10	unialigner	400	1574673	0.364021	1117019	0.258224	674746	0.155983	0.709366	0.623418
gen200/case_10	rama	400	1574673	0.364021	1180389	0.272873	724351	0.16745	0.749609	0.619711
gen200/case_16	centrolign	400	1815510	0.453914	1064298	0.266096	394085	0.0985293	0.586225	0.729779
gen200/case_16	unialigner	400	1815510	0.453914	1214510	0.303652	707758	0.176954	0.668964	0.631811
gen200/case_16	rama	400	1815510	0.453914	1274963	0.318767	806854	0.20173	0.702262	0.612428
gen200/case_22	centrolign	400	1369794	0.338408	997283	0.246379	421437	0.104116	0.728053	0.702946
gen200/case_22	unialigner	400	1369794	0.338408	1047448	0.258772	521853	0.128924	0.764676	0.667462
gen200/case_22	rama	400	1369794	0.338408	1084624	0.267957	548723	0.135562	0.791815	0.66405
gen200/case_28	centrolign	400	1465257	0.380998	1009108	0.262389	470235	0.122271	0.68869	0.682133
gen200/case_28	unialigner	400	1465257	0.380998	1028964	0.267552	634697	0.165035	0.702241	0.618494
gen200/case_28	rama	400	1465257	0.380998	1105346	0.287413	730041	0.189826	0.75437	0.602241
gen200/case_34	centrolign	400	1759000	0.452815	1093987	0.281623	413848	0.106536	0.621937	0.725535
gen200/case_34	unialigner	400	1759000	0.452815	1194113	0.307398	657563	0.169275	0.678859	0.644882
gen200/case_34	rama	400	1759000	0.452815	1307780	0.336659	775091	0.19953	0.743479	0.627874
gen200/case_40	centrolign	400	1723324	0.446216	1143912	0.29619	455028	0.117819	0.663782	0.715419
gen200/case_40	unialigner	400	1723324	0.446216	1166271	0.30198	658795	0.17058	0.676757	0.639029
gen200/case_40	rama	400	1723324	0.446216	1234982	0.319771	792261	0.205138	0.716628	0.609193
gen200/case_46	centrolign	400	1594037	0.335818	916054	0.192987	293888	0.0619138	0.574675	0.757106
gen200/case_46	unialigner	400	1594037	0.335818	1038077	0.218693	593606	0.125056	0.651225	0.6362
gen200/case_46	rama	400	1594037	0.335818	1082576	0.228068	634803	0.133735	0.679141	0.630365
gen200/case_4	centrolign	400	1032193	0.351395	766794	0.261044	285614	0.0972331	0.742879	0.728609
gen200/case_4	unialigner	400	1032193	0.351395	792924	0.269939	399025	0.135842	0.768194	0.665233
gen200/case_4	rama	400	1032193	0.351395	798490	0.271834	458395	0.156054	0.773586	0.635293
gen200/case_52	centrolign	400	1364423	0.34284	723238	0.181729	322168	0.0809515	0.530069	0.691825
gen200/case_52	unialigner	400	1364423	0.34284	842330	0.211653	520970	0.130905	0.617353	0.617861
gen200/case_52	rama	400	1364423	0.34284	894647	0.224799	583092	0.146514	0.655696	0.605416
gen200/case_58	centrolign	400	1174261	0.390352	739487	0.245823	262539	0.0872742	0.629747	0.737992
gen200/case_58	unialigner	400	1174261	0.390352	840631	0.279446	476372	0.158357	0.715881	0.638291
gen200/case_58	rama	400	1174261	0.390352	876238	0.291282	526476	0.175013	0.746204	0.624673
gen25/case_12	centrolign	50	3298908	0.310023	3090738	0.29046	77695	0.00730158	0.936897	0.975478
gen25/case_12	unialigner	50	3298908	0.310023	3206394	0.301329	118873	0.0111714	0.971956	0.964252
