gen100/case_20	centrolign	200	2114446	0.674454	1853824	0.591322	159058	0.0507354	0.876742	0.92098
gen100/case_20	unialigner	200	2114446	0.674454	1888582	0.602409	207550	0.0662031	0.893181	0.900984
gen100/case_20	rama	200	2114446	0.674454	1916174	0.61121	211225	0.0673753	0.90623	0.900712
gen100/case_26	centrolign	200	2167620	0.62465	1974178	0.568906	151409	0.0436321	0.910758	0.928768
gen100/case_26	unialigner	200	2167620	0.62465	1927922	0.555576	213690	0.0615798	0.889419	0.90022
gen100/case_26	rama	200	2167620	0.62465	2000164	0.576394	204379	0.0588966	0.922747	0.907292
gen100/case_2	centrolign	200	2194603	0.763857	1971513	0.686208	160245	0.0557751	0.898346	0.92483
gen100/case_2	unialigner	200	2194603	0.763857	1979615	0.689028	216459	0.0753411	0.902038	0.901434
gen100/case_2	rama	200	2194603	0.763857	2049278	0.713275	205936	0.0716784	0.933781	0.908684
gen100/case_32	centrolign	200	1986679	0.605519	1782875	0.543402	172877	0.0526911	0.897415	0.911606
gen100/case_32	unialigner	200	1986679	0.605519	1756853	0.53547	222822	0.0679138	0.884316	0.887445
gen100/case_32	rama	200	1986679	0.605519	1792150	0.546229	230524	0.0702613	0.902083	0.88603
gen100/case_38	centrolign	200	2161495	0.763726	1929881	0.681889	136200	0.0481238	0.892845	0.934078
gen100/case_38	unialigner	200	2161495	0.763726	1917798	0.67762	230140	0.0813159	0.887255	0.892855
gen100/case_38	rama	200	2161495	0.763726	1972982	0.697118	243916	0.0861834	0.912786	0.889974
gen100/case_44	centrolign	200	2144148	0.790897	1860793	0.686377	169891	0.0626665	0.867847	0.916338
gen100/case_44	unialigner	200	2144148	0.790897	1883693	0.694824	197526	0.07286	0.878528	0.905091
gen100/case_44	rama	200	2144148	0.790897	1920423	0.708373	226488	0.083543	0.895658	0.894505
gen100/case_50	centrolign	200	2039480	0.756293	1813329	0.67243	127428	0.0472536	0.889113	0.934341
gen100/case_50	unialigner	200	2039480	0.756293	1750439	0.649109	225986	0.0838015	0.858277	0.885659
gen100/case_50	rama	200	2039480	0.756293	1852908	0.687107	207316	0.0768782	0.90852	0.899372
gen100/case_56	centrolign	200	2167318	0.78604	1919299	0.696089	189069	0.0685713	0.885564	0.910324
gen100/case_56	unialigner	200	2167318	0.78604	1959658	0.710726	193746	0.0702675	0.904186	0.910028
gen100/case_56	rama	200	2167318	0.78604	2001645	0.725954	212306	0.0769988	0.923559	0.904105
gen100/case_8	centrolign	200	1011892	0.29565	969929	0.283389	65639	0.0191781	0.95853	0.936615
gen100/case_8	unialigner	200	1011892	0.29565	924785	0.270199	123883	0.0361955	0.913917	0.881866
gen100/case_8	rama	200	1011892	0.29565	935448	0.273315	298044	0.0870811	0.924454	0.758374
gen150/case_15	centrolign	300	1943249	0.705902	1579935	0.573925	253144	0.0919568	0.813038	0.861902
gen150/case_15	unialigner	300	1943249	0.705902	1617592	0.587604	284274	0.103265	0.832416	0.850529
gen150/case_15	rama	300	1943249	0.705902	1678599	0.609766	331684	0.120487	0.863811	0.835006
gen150/case_21	centrolign	300	1921543	0.717526	1646297	0.614746	240658	0.0898645	0.856758	0.872462
