case_10	329.0	1531500	0.611447	1359122	0.542626	200213	0.0799345	0.887445	0.871604
case_10	113.0	2441451	0.86372	2413625	0.853876	33549	0.0118687	0.988603	0.986291
case_10	4.0	2804661	0.993119	2804438	0.99304	223	7.89634e-05	0.99992	0.99992
case_10	113.0	2443530	0.865153	2420566	0.857023	28986	0.0102627	0.990602	0.988167
case_10	113.0	2466338	0.86934	2442762	0.86103	29135	0.0102696	0.990441	0.988214
case_10	20.0	2757266	0.978272	2755504	0.977647	3309	0.00117403	0.999361	0.998801
case_10	329.0	1521514	0.608819	1353301	0.54151	200103	0.0800692	0.889444	0.871184
case_10	331.0	1560297	0.617109	1387100	0.548608	195761	0.0774249	0.888997	0.876325
case_10	329.0	1514288	0.607641	1343617	0.539155	199637	0.0801086	0.887293	0.870639
case_10	330.0	1503514	0.601347	1330563	0.532173	206547	0.0826108	0.884969	0.865626
case_10	329.0	1528710	0.612707	1349572	0.540908	201645	0.0808193	0.882818	0.870009
case_10	329.0	1539172	0.615522	1355398	0.54203	201752	0.0806815	0.880602	0.870435
case_10	20.0	2780865	0.982242	2779055	0.981602	3169	0.00111934	0.999349	0.998861
case_10	331.0	1548665	0.613665	1373304	0.544178	200838	0.0795829	0.886766	0.872414
case_10	28.0	2745434	0.969243	2742008	0.968034	5456	0.00192618	0.998752	0.998014
case_10	329.0	1521957	0.611728	1339885	0.538547	201180	0.0808613	0.88037	0.869454
case_10	75.0	2016071	0.919753	2002647	0.913628	14512	0.00662053	0.993342	0.992806
case_10	330.0	1573625	0.622453	1399197	0.553457	194371	0.0768842	0.889155	0.878028
case_10	330.0	1519309	0.606508	1349338	0.538656	200522	0.0800484	0.888126	0.870619
case_10	26.0	2094657	0.965911	2092565	0.964946	4853	0.00223787	0.999001	0.997686
case_10	330.0	1518480	0.608334	1330760	0.53313	205617	0.0823744	0.876376	0.866168
case_10	113.0	2457156	0.867813	2435131	0.860034	30106	0.0106328	0.991036	0.987788
case_10	113.0	2446773	0.863895	2418354	0.853861	32517	0.0114809	0.988385	0.986732
case_10	330.0	1555950	0.618553	1383212	0.549883	193927	0.0770938	0.888982	0.877039
case_10	330.0	1564832	0.620346	1394707	0.552904	194288	0.0770216	0.891282	0.877729
case_10	330.0	1528466	0.611168	1344602	0.537649	200223	0.0800606	0.879707	0.870391
case_10	75.0	2010125	0.915321	2003168	0.912154	14534	0.00661814	0.996539	0.992797
case_10	113.0	2424892	0.860006	2397048	0.850131	32333	0.0114671	0.988517	0.986691
case_11	191.0	2098939	0.76029	2035328	0.737248	93570	0.0338935	0.969694	0.956048
case_11	1310.0	833072	0.305895	440537	0.161761	388172	0.142533	0.52881	0.531594
case_11	1311.0	855178	0.323212	467978	0.176871	389924	0.147371	0.547229	0.545491
case_11	318.0	1875886	0.723557	1816508	0.700654	131394	0.0506806	0.968347	0.932546
case_11	1311.0	810122	0.308677	431409	0.164378	380003	0.144791	0.532523	0.531677
case_11	1310.0	877902	0.31934	474571	0.172627	383310	0.13943	0.540574	0.55319
case_11	58.0	2686861	0.940809	2676920	0.937329	15450	0.00540985	0.9963	0.994262
case_11	1310.0	877902	0.31934	474571	0.172627	383310	0.13943	0.540574	0.55319
case_11	1310.0	839108	0.309928	439962	0.162502	383281	0.141567	0.524321	0.534425
case_11	1310.0	875193	0.321673	467724	0.17191	385050	0.141523	0.534424	0.548474
case_11	191.0	2107594	0.757848	2053671	0.738459	90418	0.0325125	0.974415	0.957829
case_11	1310.0	826600	0.306713	432957	0.160651	387608	0.143824	0.523781	0.527633
case_11	58.0	2657319	0.937132	2647659	0.933725	18462	0.00651082	0.996365	0.993075
case_11	1310.0	828479	0.306495	438516	0.162229	386552	0.143005	0.529302	0.531491
case_11	24.0	2509485	0.977647	2508166	0.977133	4592	0.00178895	0.999474	0.998173
case_11	0.0	2613967	1.0	2613967	1.0	0	0.0	1.0	1.0
case_11	36.0	2746340	0.958933	2744048	0.958133	7823	0.00273154	0.999165	0.997157
case_11	1310.0	875836	0.32096	472666	0.173214	377147	0.13821	0.539674	0.5562
case_11	1310.0	875193	0.321673	467724	0.17191	385050	0.141523	0.534424	0.548474
case_11	1310.0	836698	0.30996	433100	0.160444	384406	0.142406	0.51763	0.529782
case_11	1311.0	855178	0.323212	467978	0.176871	389924	0.147371	0.547229	0.545491
case_11	318.0	1868599	0.721958	1807893	0.698503	133535	0.051593	0.967513	0.931218
case_11	1310.0	843386	0.309188	441562	0.161878	385323	0.141261	0.523559	0.534007
case_11	1311.0	800316	0.305447	430501	0.164304	378721	0.144542	0.537914	0.531994
case_11	1310.0	875836	0.32096	472666	0.173214	377147	0.13821	0.539674	0.5562
case_11	318.0	1875886	0.723557	1816508	0.700654	131394	0.0506806	0.968347	0.932546
case_11	318.0	1868599	0.721958	1807893	0.698503	133535	0.051593	0.967513	0.931218
case_11	191.0	2101478	0.763436	2035611	0.739507	90242	0.0327836	0.968657	0.95755
case_12	114.0	2475398	0.861532	2436568	0.848018	45904	0.0159763	0.984314	0.981509
case_12	477.0	1099893	0.477472	899577	0.390513	203816	0.088478	0.817877	0.815282
case_12	113.0	2469348	0.857209	2432059	0.844264	43751	0.0151877	0.984899	0.982329
case_12	477.0	1101556	0.478197	931081	0.404192	193944	0.0841932	0.845242	0.827609
case_12	113.0	2511590	0.864358	2469297	0.849803	44470	0.0153043	0.983161	0.982309
