gen100/case_14	centrolign	200	26146	0.276979	25495	0.270083	17385	0.184169	0.975101	0.594566
gen100/case_14	unialigner	200	26146	0.276979	26102	0.276513	11594	0.122822	0.998317	0.692434
gen100/case_14	rama	200	26146	0.276979	25502	0.270157	15188	0.160895	0.975369	0.626739
gen100/case_20	centrolign	200	16725	0.475859	16720	0.475716	1534	0.0436453	0.999701	0.915964
gen100/case_20	unialigner	200	16725	0.475859	16721	0.475745	1533	0.0436168	0.999761	0.916018
gen100/case_20	rama	200	16725	0.475859	16707	0.475346	1544	0.0439298	0.998924	0.915402
gen100/case_26	centrolign	200	36638	0.309282	29198	0.246477	16584	0.139995	0.796932	0.637762
gen100/case_26	unialigner	200	36638	0.309282	36624	0.309164	10455	0.0882565	0.999618	0.777926
gen100/case_26	rama	200	36638	0.309282	36611	0.309054	7956	0.0671611	0.999263	0.821482
gen100/case_2	centrolign	200	64840	0.0689142	40958	0.0435316	18166	0.0193075	0.631678	0.692747
gen100/case_2	unialigner	200	64840	0.0689142	34244	0.0363957	10634	0.0113022	0.528131	0.763046
gen100/case_2	rama	200	64840	0.0689142	46535	0.049459	57245	0.060842	0.71769	0.4484
gen100/case_32	centrolign	200	39526	0.603045	32631	0.497849	9729	0.148435	0.825558	0.770326
gen100/case_32	unialigner	200	39526	0.603045	39335	0.600131	2970	0.0453131	0.995168	0.929796
gen100/case_32	rama	200	39526	0.603045	39322	0.599933	2625	0.0400494	0.994839	0.937421
gen100/case_38	centrolign	200	27579	0.155054	27574	0.155026	806	0.00453149	0.999819	0.9716
gen100/case_38	unialigner	200	27579	0.155054	27515	0.154695	4917	0.0276443	0.997679	0.84839
gen100/case_38	rama	200	27579	0.155054	27523	0.15474	6880	0.0386807	0.997969	0.800017
gen100/case_44	centrolign	200	36330	0.436349	36309	0.436097	19491	0.234101	0.999422	0.650699
gen100/case_44	unialigner	200	36330	0.436349	36299	0.435977	10705	0.128575	0.999147	0.772253
gen100/case_44	rama	200	36330	0.436349	36299	0.435977	10459	0.12562	0.999147	0.776316
