gen100/case_14	centrolign	200	3347185	0.441913	3147913	0.415604	250604	0.0330861	0.940466	0.926261
gen100/case_14	unialigner	200	3347185	0.441913	3041922	0.401611	308421	0.0407194	0.9088	0.907943
gen100/case_14	rama	200	3347185	0.441913	3095418	0.408674	371745	0.0490798	0.924782	0.892781
gen100/case_20	centrolign	200	3042028	0.697236	2762697	0.633213	163659	0.0375108	0.908176	0.944074
gen100/case_20	unialigner	200	3042028	0.697236	2744769	0.629104	286119	0.0655787	0.902283	0.905599
gen100/case_20	rama	200	3042028	0.697236	2882114	0.660583	257005	0.0589058	0.947432	0.918128
gen100/case_26	centrolign	200	3337336	0.537996	3079748	0.496471	194239	0.0313123	0.922816	0.940672
gen100/case_26	unialigner	200	3337336	0.537996	3076871	0.496008	216599	0.0349169	0.921954	0.934234
gen100/case_26	rama	200	3337336	0.537996	3156237	0.508802	247300	0.039866	0.945735	0.92734
gen100/case_2	centrolign	200	2581400	0.520238	2208644	0.445115	215478	0.043426	0.855599	0.911111
gen100/case_2	unialigner	200	2581400	0.520238	2323692	0.468301	249935	0.0503702	0.900167	0.902886
gen100/case_2	rama	200	2581400	0.520238	2379220	0.479492	278371	0.056101	0.921678	0.895254
gen100/case_32	centrolign	200	3286505	0.518731	3093724	0.488303	206861	0.0326502	0.941342	0.937326
gen100/case_32	unialigner	200	3286505	0.518731	2986936	0.471448	276473	0.0436375	0.908849	0.915281
gen100/case_32	rama	200	3286505	0.518731	3110594	0.490965	272075	0.0429434	0.946475	0.919568
gen100/case_38	centrolign	200	2616440	0.643859	2387582	0.587541	255041	0.062761	0.912531	0.903489
gen100/case_38	unialigner	200	2616440	0.643859	2360392	0.58085	261181	0.064272	0.902139	0.900372
gen100/case_38	rama	200	2616440	0.643859	2401584	0.590987	313313	0.0771007	0.917882	0.884595
gen100/case_44	centrolign	200	3855753	0.291824	3665329	0.277412	203401	0.0153945	0.950613	0.947424
gen100/case_44	unialigner	200	3855753	0.291824	NA	NA	NA	NA	NA	NA
gen100/case_44	rama	200	3855753	0.291824	3622361	0.27416	252353	0.0190995	0.939469	0.934872
gen100/case_50	centrolign	200	2884487	0.623624	2570657	0.555774	178815	0.0386597	0.891201	0.934964
gen100/case_50	unialigner	200	2884487	0.623624	2645195	0.571889	243148	0.0525684	0.917042	0.915817
gen100/case_50	rama	200	2884487	0.623624	2710987	0.586113	289382	0.0625642	0.939851	0.903551
gen100/case_56	centrolign	200	4708726	0.66074	4245465	0.595734	264362	0.0370959	0.901616	0.941381
gen100/case_56	unialigner	200	4708726	0.66074	3530417	0.495397	458954	0.0644016	0.749761	0.884956
gen100/case_56	rama	200	4708726	0.66074	3794649	0.532475	341006	0.0478508	0.805876	0.917545
gen100/case_8	centrolign	200	2493400	0.670097	2384891	0.640936	145830	0.0391916	0.956482	0.942376
gen100/case_8	unialigner	200	2493400	0.670097	2255096	0.606054	245238	0.0659073	0.904426	0.901918
gen100/case_8	rama	200	2493400	0.670097	2383988	0.640693	215130	0.0578159	0.956119	0.91723
gen150/case_15	centrolign	300	2434012	0.142873	2209102	0.129671	277348	0.0162799	0.907597	0.888456
gen150/case_15	unialigner	300	2434012	0.142873	NA	NA	NA	NA	NA	NA
gen150/case_15	rama	300	2434012	0.142873	2204276	0.129388	365882	0.0214767	0.905614	0.857642
gen150/case_21	centrolign	300	2552306	0.518941	2152848	0.437722	289282	0.0588175	0.843491	0.881545
gen150/case_21	unialigner	300	2552306	0.518941	2244419	0.45634	373632	0.0759677	0.879369	0.857286
